date,wind_speed,density
6326,20,1.25
6327,15,1.25
6328,5,1.25
6329,0,1.25
6330,20,1.25
6331,15,1.25
6332,5,1.25
6333,0,1.25
6334,20,1.25
6335,15,1.25
6336,5,1.25
6337,0,1.25
6338,20,1.25
6339,15,1.25
6340,5,1.25
6341,0,1.25
6342,20,1.25
6343,15,1.25
6344,5,1.25
6345,0,1.25
6346,20,1.25
6347,15,1.25
6348,5,1.25
6349,0,1.25
6350,20,1.25
6351,15,1.25
6352,5,1.25
6353,0,1.25
6354,20,1.25
6355,15,1.25
6356,5,1.25
6357,0,1.25
6358,20,1.25
6359,15,1.25
6360,5,1.25
6361,0,1.25
6362,20,1.25
6363,15,1.25
6364,5,1.25
6365,0,1.25
6366,20,1.25
6367,15,1.25
6368,5,1.25
6369,0,1.25
6370,20,1.25
6371,15,1.25
6372,5,1.25
6373,0,1.25
6374,20,1.25
6375,15,1.25
6376,5,1.25
6377,0,1.25
6378,20,1.25
6379,15,1.25
6380,5,1.25
6381,0,1.25
6382,20,1.25
6383,15,1.25
6384,5,1.25
6385,0,1.25
6386,20,1.25
6387,15,1.25
6388,5,1.25
6389,0,1.25
6390,20,1.25
6391,15,1.25
6392,5,1.25
6393,0,1.25
6394,20,1.25
6395,15,1.25
6396,5,1.25
6397,0,1.25
6398,20,1.25
6399,15,1.25
6400,5,1.25
6401,0,1.25
6402,20,1.25
6403,15,1.25
6404,5,1.25
6405,0,1.25
6406,20,1.25
6407,15,1.25
6408,5,1.25
6409,0,1.25
6410,20,1.25
6411,15,1.25
6412,5,1.25
6413,0,1.25
6414,20,1.25
6415,15,1.25
6416,5,1.25
6417,0,1.25
6418,20,1.25
6419,15,1.25
6420,5,1.25
6421,0,1.25
6422,20,1.25
6423,15,1.25
6424,5,1.25
6425,0,1.25
6426,20,1.25
6427,15,1.25
6428,5,1.25
6429,0,1.25
6430,20,1.25
6431,15,1.25
6432,5,1.25
6433,0,1.25
6434,20,1.25
6435,15,1.25
6436,5,1.25
6437,0,1.25
6438,20,1.25
6439,15,1.25
6440,5,1.25
6441,0,1.25
6442,20,1.25
6443,15,1.25
6444,5,1.25
6445,0,1.25
6446,20,1.25
6447,15,1.25
6448,5,1.25
6449,0,1.25
6450,20,1.25
6451,15,1.25
6452,5,1.25
6453,0,1.25
6454,20,1.25
6455,15,1.25
6456,5,1.25
6457,0,1.25
6458,20,1.25
6459,15,1.25
6460,5,1.25
6461,0,1.25
6462,20,1.25
6463,15,1.25
6464,5,1.25
6465,0,1.25
6466,20,1.25
6467,15,1.25
6468,5,1.25
6469,0,1.25
6470,20,1.25
6471,15,1.25
6472,5,1.25
6473,0,1.25
6474,20,1.25
6475,15,1.25
6476,5,1.25
6477,0,1.25
6478,20,1.25
6479,15,1.25
6480,5,1.25
6481,0,1.25
6482,20,1.25
6483,15,1.25
6484,5,1.25
6485,0,1.25
6486,20,1.25
6487,15,1.25
6488,5,1.25
6489,0,1.25
6490,20,1.25
6491,15,1.25
6492,5,1.25
6493,0,1.25
6494,20,1.25
6495,15,1.25
6496,5,1.25
6497,0,1.25
6498,20,1.25
6499,15,1.25
6500,5,1.25
6501,0,1.25
6502,20,1.25
6503,15,1.25
6504,5,1.25
6505,0,1.25
6506,20,1.25
6507,15,1.25
6508,5,1.25
6509,0,1.25
6510,20,1.25
6511,15,1.25
6512,5,1.25
6513,0,1.25
6514,20,1.25
6515,15,1.25
6516,5,1.25
6517,0,1.25
6518,20,1.25
6519,15,1.25
6520,5,1.25
6521,0,1.25
6522,20,1.25
6523,15,1.25
6524,5,1.25
6525,0,1.25
6526,20,1.25
6527,15,1.25
6528,5,1.25
6529,0,1.25
6530,20,1.25
6531,15,1.25
6532,5,1.25
6533,0,1.25
6534,20,1.25
6535,15,1.25
6536,5,1.25
6537,0,1.25
6538,20,1.25
6539,15,1.25
6540,5,1.25
6541,0,1.25
6542,20,1.25
6543,15,1.25
6544,5,1.25
6545,0,1.25
6546,20,1.25
6547,15,1.25
6548,5,1.25
6549,0,1.25
6550,20,1.25
6551,15,1.25
6552,5,1.25
6553,0,1.25
6554,20,1.25
6555,15,1.25
6556,5,1.25
6557,0,1.25
6558,20,1.25
6559,15,1.25
6560,5,1.25
6561,0,1.25
6562,20,1.25
6563,15,1.25
6564,5,1.25
6565,0,1.25
6566,20,1.25
6567,15,1.25
6568,5,1.25
6569,0,1.25
6570,20,1.25
6571,15,1.25
6572,5,1.25
6573,0,1.25
6574,20,1.25
6575,15,1.25
6576,5,1.25
6577,0,1.25
6578,20,1.25
6579,15,1.25
6580,5,1.25
6581,0,1.25
6582,20,1.25
6583,15,1.25
6584,5,1.25
6585,0,1.25
6586,20,1.25
6587,15,1.25
6588,5,1.25
6589,0,1.25
6590,20,1.25
6591,15,1.25
6592,5,1.25
6593,0,1.25
6594,20,1.25
6595,15,1.25
6596,5,1.25
6597,0,1.25
6598,20,1.25
6599,15,1.25
6600,5,1.25
6601,0,1.25
6602,20,1.25
6603,15,1.25
6604,5,1.25
6605,0,1.25
6606,20,1.25
6607,15,1.25
6608,5,1.25
6609,0,1.25
6610,20,1.25
6611,15,1.25
6612,5,1.25
6613,0,1.25
6614,20,1.25
6615,15,1.25
6616,5,1.25
6617,0,1.25
6618,20,1.25
6619,15,1.25
6620,5,1.25
6621,0,1.25
6622,20,1.25
6623,15,1.25
6624,5,1.25
6625,0,1.25
6626,20,1.25
6627,15,1.25
6628,5,1.25
6629,0,1.25
6630,20,1.25
6631,15,1.25
6632,5,1.25
6633,0,1.25
6634,20,1.25
6635,15,1.25
6636,5,1.25
6637,0,1.25
6638,20,1.25
6639,15,1.25
6640,5,1.25
6641,0,1.25
6642,20,1.25
6643,15,1.25
6644,5,1.25
6645,0,1.25
6646,20,1.25
6647,15,1.25
6648,5,1.25
6649,0,1.25
6650,20,1.25
6651,15,1.25
6652,5,1.25
6653,0,1.25
6654,20,1.25
6655,15,1.25
6656,5,1.25
6657,0,1.25
6658,20,1.25
6659,15,1.25
6660,5,1.25
6661,0,1.25
6662,20,1.25
6663,15,1.25
6664,5,1.25
6665,0,1.25
6666,20,1.25
6667,15,1.25
6668,5,1.25
6669,0,1.25
6670,20,1.25
6671,15,1.25
6672,5,1.25
6673,0,1.25
6674,20,1.25
6675,15,1.25
6676,5,1.25
6677,0,1.25
6678,20,1.25
6679,15,1.25
6680,5,1.25
6681,0,1.25
6682,20,1.25
6683,15,1.25
6684,5,1.25
6685,0,1.25
6686,20,1.25
6687,15,1.25
6688,5,1.25
6689,0,1.25
6690,20,1.25
6691,15,1.25
6692,5,1.25
6693,0,1.25
6694,20,1.25
6695,15,1.25
6696,5,1.25
6697,0,1.25
6698,20,1.25
6699,15,1.25
6700,5,1.25
6701,0,1.25
6702,20,1.25
6703,15,1.25
6704,5,1.25
6705,0,1.25
6706,20,1.25
6707,15,1.25
6708,5,1.25
6709,0,1.25
6710,20,1.25
6711,15,1.25
6712,5,1.25
6713,0,1.25
6714,20,1.25
6715,15,1.25
6716,5,1.25
6717,0,1.25
6718,20,1.25
6719,15,1.25
6720,5,1.25
6721,0,1.25
6722,20,1.25
6723,15,1.25
6724,5,1.25
6725,0,1.25
6726,20,1.25
6727,15,1.25
6728,5,1.25
6729,0,1.25
6730,20,1.25
6731,15,1.25
6732,5,1.25
6733,0,1.25
6734,20,1.25
6735,15,1.25
6736,5,1.25
6737,0,1.25
6738,20,1.25
6739,15,1.25
6740,5,1.25
6741,0,1.25
6742,20,1.25
6743,15,1.25
6744,5,1.25
6745,0,1.25
6746,20,1.25
6747,15,1.25
6748,5,1.25
6749,0,1.25
6750,20,1.25
6751,15,1.25
6752,5,1.25
6753,0,1.25
6754,20,1.25
6755,15,1.25
6756,5,1.25
6757,0,1.25
6758,20,1.25
6759,15,1.25
6760,5,1.25
6761,0,1.25
6762,20,1.25
6763,15,1.25
6764,5,1.25
6765,0,1.25
6766,20,1.25
6767,15,1.25
6768,5,1.25
6769,0,1.25
6770,20,1.25
6771,15,1.25
6772,5,1.25
6773,0,1.25
6774,20,1.25
6775,15,1.25
6776,5,1.25
6777,0,1.25
6778,20,1.25
6779,15,1.25
6780,5,1.25
6781,0,1.25
6782,20,1.25
6783,15,1.25
6784,5,1.25
6785,0,1.25
6786,20,1.25
6787,15,1.25
6788,5,1.25
6789,0,1.25
6790,20,1.25
6791,15,1.25
6792,5,1.25
6793,0,1.25
6794,20,1.25
6795,15,1.25
6796,5,1.25
6797,0,1.25
6798,20,1.25
6799,15,1.25
6800,5,1.25
6801,0,1.25
6802,20,1.25
6803,15,1.25
6804,5,1.25
6805,0,1.25
6806,20,1.25
6807,15,1.25
6808,5,1.25
6809,0,1.25
6810,20,1.25
6811,15,1.25
6812,5,1.25
6813,0,1.25
6814,20,1.25
6815,15,1.25
6816,5,1.25
6817,0,1.25
6818,20,1.25
6819,15,1.25
6820,5,1.25
6821,0,1.25
6822,20,1.25
6823,15,1.25
6824,5,1.25
6825,0,1.25
6826,20,1.25
6827,15,1.25
6828,5,1.25
6829,0,1.25
6830,20,1.25
6831,15,1.25
6832,5,1.25
6833,0,1.25
6834,20,1.25
6835,15,1.25
6836,5,1.25
6837,0,1.25
6838,20,1.25
6839,15,1.25
6840,5,1.25
6841,0,1.25
6842,20,1.25
6843,15,1.25
6844,5,1.25
6845,0,1.25
6846,20,1.25
6847,15,1.25
6848,5,1.25
6849,0,1.25
6850,20,1.25
6851,15,1.25
6852,5,1.25
6853,0,1.25
6854,20,1.25
6855,15,1.25
6856,5,1.25
6857,0,1.25
6858,20,1.25
6859,15,1.25
6860,5,1.25
6861,0,1.25
6862,20,1.25
6863,15,1.25
6864,5,1.25
6865,0,1.25
6866,20,1.25
6867,15,1.25
6868,5,1.25
6869,0,1.25
6870,20,1.25
6871,15,1.25
6872,5,1.25
6873,0,1.25
6874,20,1.25
6875,15,1.25
6876,5,1.25
6877,0,1.25
6878,20,1.25
6879,15,1.25
6880,5,1.25
6881,0,1.25
6882,20,1.25
6883,15,1.25
6884,5,1.25
6885,0,1.25
6886,20,1.25
6887,15,1.25
6888,5,1.25
6889,0,1.25
6890,20,1.25
6891,15,1.25
6892,5,1.25
6893,0,1.25
6894,20,1.25
6895,15,1.25
6896,5,1.25
6897,0,1.25
6898,20,1.25
6899,15,1.25
6900,5,1.25
6901,0,1.25
6902,20,1.25
6903,15,1.25
6904,5,1.25
6905,0,1.25
6906,20,1.25
6907,15,1.25
6908,5,1.25
6909,0,1.25
6910,20,1.25
6911,15,1.25
6912,5,1.25
6913,0,1.25
6914,20,1.25
6915,15,1.25
6916,5,1.25
6917,0,1.25
6918,20,1.25
6919,15,1.25
6920,5,1.25
6921,0,1.25
6922,20,1.25
6923,15,1.25
6924,5,1.25
6925,0,1.25
6926,20,1.25
6927,15,1.25
6928,5,1.25
6929,0,1.25
6930,20,1.25
6931,15,1.25
6932,5,1.25
6933,0,1.25
6934,20,1.25
6935,15,1.25
6936,5,1.25
6937,0,1.25
6938,20,1.25
6939,15,1.25
6940,5,1.25
6941,0,1.25
6942,20,1.25
6943,15,1.25
6944,5,1.25
6945,0,1.25
6946,20,1.25
6947,15,1.25
6948,5,1.25
6949,0,1.25
6950,20,1.25
6951,15,1.25
6952,5,1.25
6953,0,1.25
6954,20,1.25
6955,15,1.25
6956,5,1.25
6957,0,1.25
6958,20,1.25
6959,15,1.25
6960,5,1.25
6961,0,1.25
6962,20,1.25
6963,15,1.25
6964,5,1.25
6965,0,1.25
6966,20,1.25
6967,15,1.25
6968,5,1.25
6969,0,1.25
6970,20,1.25
6971,15,1.25
6972,5,1.25
6973,0,1.25
6974,20,1.25
6975,15,1.25
6976,5,1.25
6977,0,1.25
6978,20,1.25
6979,15,1.25
6980,5,1.25
6981,0,1.25
6982,20,1.25
6983,15,1.25
6984,5,1.25
6985,0,1.25
6986,20,1.25
6987,15,1.25
6988,5,1.25
6989,0,1.25
6990,20,1.25
6991,15,1.25
6992,5,1.25
6993,0,1.25
6994,20,1.25
6995,15,1.25
6996,5,1.25
6997,0,1.25
6998,20,1.25
6999,15,1.25
7000,5,1.25
7001,0,1.25
7002,20,1.25
7003,15,1.25
7004,5,1.25
7005,0,1.25
7006,20,1.25
7007,15,1.25
7008,5,1.25
7009,0,1.25
7010,20,1.25
7011,15,1.25
7012,5,1.25
7013,0,1.25
7014,20,1.25
7015,15,1.25
7016,5,1.25
7017,0,1.25
7018,20,1.25
7019,15,1.25
7020,5,1.25
7021,0,1.25
7022,20,1.25
7023,15,1.25
7024,5,1.25
7025,0,1.25
7026,20,1.25
7027,15,1.25
7028,5,1.25
7029,0,1.25
7030,20,1.25
7031,15,1.25
7032,5,1.25
7033,0,1.25
7034,20,1.25
7035,15,1.25
7036,5,1.25
7037,0,1.25
7038,20,1.25
7039,15,1.25
7040,5,1.25
7041,0,1.25
7042,20,1.25
7043,15,1.25
7044,5,1.25
7045,0,1.25
7046,20,1.25
7047,15,1.25
7048,5,1.25
7049,0,1.25
7050,20,1.25
7051,15,1.25
7052,5,1.25
7053,0,1.25
7054,20,1.25
7055,15,1.25
7056,5,1.25
7057,0,1.25
7058,20,1.25
7059,15,1.25
7060,5,1.25
7061,0,1.25
7062,20,1.25
7063,15,1.25
7064,5,1.25
7065,0,1.25
7066,20,1.25
7067,15,1.25
7068,5,1.25
7069,0,1.25
7070,20,1.25
7071,15,1.25
7072,5,1.25
7073,0,1.25
7074,20,1.25
7075,15,1.25
7076,5,1.25
7077,0,1.25
7078,20,1.25
7079,15,1.25
7080,5,1.25
7081,0,1.25
7082,20,1.25
7083,15,1.25
7084,5,1.25
7085,0,1.25
7086,20,1.25
7087,15,1.25
7088,5,1.25
7089,0,1.25
7090,20,1.25
7091,15,1.25
7092,5,1.25
7093,0,1.25
7094,20,1.25
7095,15,1.25
7096,5,1.25
7097,0,1.25
7098,20,1.25
7099,15,1.25
7100,5,1.25
7101,0,1.25
7102,20,1.25
7103,15,1.25
7104,5,1.25
7105,0,1.25
7106,20,1.25
7107,15,1.25
7108,5,1.25
7109,0,1.25
7110,20,1.25
7111,15,1.25
7112,5,1.25
7113,0,1.25
7114,20,1.25
7115,15,1.25
7116,5,1.25
7117,0,1.25
7118,20,1.25
7119,15,1.25
7120,5,1.25
7121,0,1.25
7122,20,1.25
7123,15,1.25
7124,5,1.25
7125,0,1.25
7126,20,1.25
7127,15,1.25
7128,5,1.25
7129,0,1.25
7130,20,1.25
7131,15,1.25
7132,5,1.25
7133,0,1.25
7134,20,1.25
7135,15,1.25
7136,5,1.25
7137,0,1.25
7138,20,1.25
7139,15,1.25
7140,5,1.25
7141,0,1.25
7142,20,1.25
7143,15,1.25
7144,5,1.25
7145,0,1.25
7146,20,1.25
7147,15,1.25
7148,5,1.25
7149,0,1.25
7150,20,1.25
7151,15,1.25
7152,5,1.25
7153,0,1.25
7154,20,1.25
7155,15,1.25
7156,5,1.25
7157,0,1.25
7158,20,1.25
7159,15,1.25
7160,5,1.25
7161,0,1.25
7162,20,1.25
7163,15,1.25
7164,5,1.25
7165,0,1.25
7166,20,1.25
7167,15,1.25
7168,5,1.25
7169,0,1.25
7170,20,1.25
7171,15,1.25
7172,5,1.25
7173,0,1.25
7174,20,1.25
7175,15,1.25
7176,5,1.25
7177,0,1.25
7178,20,1.25
7179,15,1.25
7180,5,1.25
7181,0,1.25
7182,20,1.25
7183,15,1.25
7184,5,1.25
7185,0,1.25
7186,20,1.25
7187,15,1.25
7188,5,1.25
7189,0,1.25
7190,20,1.25
7191,15,1.25
7192,5,1.25
7193,0,1.25
7194,20,1.25
7195,15,1.25
7196,5,1.25
7197,0,1.25
7198,20,1.25
7199,15,1.25
7200,5,1.25
7201,0,1.25
7202,20,1.25
7203,15,1.25
7204,5,1.25
7205,0,1.25
7206,20,1.25
7207,15,1.25
7208,5,1.25
7209,0,1.25
7210,20,1.25
7211,15,1.25
7212,5,1.25
7213,0,1.25
7214,20,1.25
7215,15,1.25
7216,5,1.25
7217,0,1.25
7218,20,1.25
7219,15,1.25
7220,5,1.25
7221,0,1.25
7222,20,1.25
7223,15,1.25
7224,5,1.25
7225,0,1.25
7226,20,1.25
7227,15,1.25
7228,5,1.25
7229,0,1.25
7230,20,1.25
7231,15,1.25
7232,5,1.25
7233,0,1.25
7234,20,1.25
7235,15,1.25
7236,5,1.25
7237,0,1.25
7238,20,1.25
7239,15,1.25
7240,5,1.25
7241,0,1.25
7242,20,1.25
7243,15,1.25
7244,5,1.25
7245,0,1.25
7246,20,1.25
7247,15,1.25
7248,5,1.25
7249,0,1.25
7250,20,1.25
7251,15,1.25
7252,5,1.25
7253,0,1.25
7254,20,1.25
7255,15,1.25
7256,5,1.25
7257,0,1.25
7258,20,1.25
7259,15,1.25
7260,5,1.25
7261,0,1.25
7262,20,1.25
7263,15,1.25
7264,5,1.25
7265,0,1.25
7266,20,1.25
7267,15,1.25
7268,5,1.25
7269,0,1.25
7270,20,1.25
7271,15,1.25
7272,5,1.25
7273,0,1.25
7274,20,1.25
7275,15,1.25
7276,5,1.25
7277,0,1.25
7278,20,1.25
7279,15,1.25
7280,5,1.25
7281,0,1.25
7282,20,1.25
7283,15,1.25
7284,5,1.25
7285,0,1.25
7286,20,1.25
7287,15,1.25
7288,5,1.25
7289,0,1.25
7290,20,1.25
7291,15,1.25
7292,5,1.25
7293,0,1.25
7294,20,1.25
7295,15,1.25
7296,5,1.25
7297,0,1.25
7298,20,1.25
7299,15,1.25
7300,5,1.25
7301,0,1.25
7302,20,1.25
7303,15,1.25
7304,5,1.25
7305,0,1.25
7306,20,1.25
7307,15,1.25
7308,5,1.25
7309,0,1.25
7310,20,1.25
7311,15,1.25
7312,5,1.25
7313,0,1.25
7314,20,1.25
7315,15,1.25
7316,5,1.25
7317,0,1.25
7318,20,1.25
7319,15,1.25
7320,5,1.25
7321,0,1.25
7322,20,1.25
7323,15,1.25
7324,5,1.25
7325,0,1.25
7326,20,1.25
7327,15,1.25
7328,5,1.25
7329,0,1.25
7330,20,1.25
7331,15,1.25
7332,5,1.25
7333,0,1.25
7334,20,1.25
7335,15,1.25
7336,5,1.25
7337,0,1.25
7338,20,1.25
7339,15,1.25
7340,5,1.25
7341,0,1.25
7342,20,1.25
7343,15,1.25
7344,5,1.25
7345,0,1.25
7346,20,1.25
7347,15,1.25
7348,5,1.25
7349,0,1.25
7350,20,1.25
7351,15,1.25
7352,5,1.25
7353,0,1.25
7354,20,1.25
7355,15,1.25
7356,5,1.25
7357,0,1.25
7358,20,1.25
7359,15,1.25
7360,5,1.25
7361,0,1.25
7362,20,1.25
7363,15,1.25
7364,5,1.25
7365,0,1.25
7366,20,1.25
7367,15,1.25
7368,5,1.25
7369,0,1.25
7370,20,1.25
7371,15,1.25
7372,5,1.25
7373,0,1.25
7374,20,1.25
7375,15,1.25
7376,5,1.25
7377,0,1.25
7378,20,1.25
7379,15,1.25
7380,5,1.25
7381,0,1.25
7382,20,1.25
7383,15,1.25
7384,5,1.25
7385,0,1.25
7386,20,1.25
7387,15,1.25
7388,5,1.25
7389,0,1.25
7390,20,1.25
7391,15,1.25
7392,5,1.25
7393,0,1.25
7394,20,1.25
7395,15,1.25
7396,5,1.25
7397,0,1.25
7398,20,1.25
7399,15,1.25
7400,5,1.25
7401,0,1.25
7402,20,1.25
7403,15,1.25
7404,5,1.25
7405,0,1.25
7406,20,1.25
7407,15,1.25
7408,5,1.25
7409,0,1.25
7410,20,1.25
7411,15,1.25
7412,5,1.25
7413,0,1.25
7414,20,1.25
7415,15,1.25
7416,5,1.25
7417,0,1.25
7418,20,1.25
7419,15,1.25
7420,5,1.25
7421,0,1.25
7422,20,1.25
7423,15,1.25
7424,5,1.25
7425,0,1.25
7426,20,1.25
7427,15,1.25
7428,5,1.25
7429,0,1.25
7430,20,1.25
7431,15,1.25
7432,5,1.25
7433,0,1.25
7434,20,1.25
7435,15,1.25
7436,5,1.25
7437,0,1.25
7438,20,1.25
7439,15,1.25
7440,5,1.25
7441,0,1.25
7442,20,1.25
7443,15,1.25
7444,5,1.25
7445,0,1.25
7446,20,1.25
7447,15,1.25
7448,5,1.25
7449,0,1.25
7450,20,1.25
7451,15,1.25
7452,5,1.25
7453,0,1.25
7454,20,1.25
7455,15,1.25
7456,5,1.25
7457,0,1.25
7458,20,1.25
7459,15,1.25
7460,5,1.25
7461,0,1.25
7462,20,1.25
7463,15,1.25
7464,5,1.25
7465,0,1.25
7466,20,1.25
7467,15,1.25
7468,5,1.25
7469,0,1.25
7470,20,1.25
7471,15,1.25
7472,5,1.25
7473,0,1.25
7474,20,1.25
7475,15,1.25
7476,5,1.25
7477,0,1.25
7478,20,1.25
7479,15,1.25
7480,5,1.25
7481,0,1.25
7482,20,1.25
7483,15,1.25
7484,5,1.25
7485,0,1.25
7486,20,1.25
7487,15,1.25
7488,5,1.25
7489,0,1.25
7490,20,1.25
7491,15,1.25
7492,5,1.25
7493,0,1.25
7494,20,1.25
7495,15,1.25
7496,5,1.25
7497,0,1.25
7498,20,1.25
7499,15,1.25
7500,5,1.25
7501,0,1.25
7502,20,1.25
7503,15,1.25
7504,5,1.25
7505,0,1.25
7506,20,1.25
7507,15,1.25
7508,5,1.25
7509,0,1.25
7510,20,1.25
7511,15,1.25
7512,5,1.25
7513,0,1.25
7514,20,1.25
7515,15,1.25
7516,5,1.25
7517,0,1.25
7518,20,1.25
7519,15,1.25
7520,5,1.25
7521,0,1.25
7522,20,1.25
7523,15,1.25
7524,5,1.25
7525,0,1.25
7526,20,1.25
7527,15,1.25
7528,5,1.25
7529,0,1.25
7530,20,1.25
7531,15,1.25
7532,5,1.25
7533,0,1.25
7534,20,1.25
7535,15,1.25
7536,5,1.25
7537,0,1.25
7538,20,1.25
7539,15,1.25
7540,5,1.25
7541,0,1.25
7542,20,1.25
7543,15,1.25
7544,5,1.25
7545,0,1.25
7546,20,1.25
7547,15,1.25
7548,5,1.25
7549,0,1.25
7550,20,1.25
7551,15,1.25
7552,5,1.25
7553,0,1.25
7554,20,1.25
7555,15,1.25
7556,5,1.25
7557,0,1.25
7558,20,1.25
7559,15,1.25
7560,5,1.25
7561,0,1.25
7562,20,1.25
7563,15,1.25
7564,5,1.25
7565,0,1.25
7566,20,1.25
7567,15,1.25
7568,5,1.25
7569,0,1.25
7570,20,1.25
7571,15,1.25
7572,5,1.25
7573,0,1.25
7574,20,1.25
7575,15,1.25
7576,5,1.25
7577,0,1.25
7578,20,1.25
7579,15,1.25
7580,5,1.25
7581,0,1.25
7582,20,1.25
7583,15,1.25
7584,5,1.25
7585,0,1.25
7586,20,1.25
7587,15,1.25
7588,5,1.25
7589,0,1.25
7590,20,1.25
7591,15,1.25
7592,5,1.25
7593,0,1.25
7594,20,1.25
7595,15,1.25
7596,5,1.25
7597,0,1.25
7598,20,1.25
7599,15,1.25
7600,5,1.25
7601,0,1.25
7602,20,1.25
7603,15,1.25
7604,5,1.25
7605,0,1.25
7606,20,1.25
7607,15,1.25
7608,5,1.25
7609,0,1.25
7610,20,1.25
7611,15,1.25
7612,5,1.25
7613,0,1.25
7614,20,1.25
7615,15,1.25
7616,5,1.25
7617,0,1.25
7618,20,1.25
7619,15,1.25
7620,5,1.25
7621,0,1.25
7622,20,1.25
7623,15,1.25
7624,5,1.25
7625,0,1.25
7626,20,1.25
7627,15,1.25
7628,5,1.25
7629,0,1.25
7630,20,1.25
7631,15,1.25
7632,5,1.25
7633,0,1.25
7634,20,1.25
7635,15,1.25
7636,5,1.25
7637,0,1.25
7638,20,1.25
7639,15,1.25
7640,5,1.25
7641,0,1.25
7642,20,1.25
7643,15,1.25
7644,5,1.25
7645,0,1.25
7646,20,1.25
7647,15,1.25
7648,5,1.25
7649,0,1.25
7650,20,1.25
7651,15,1.25
7652,5,1.25
7653,0,1.25
7654,20,1.25
7655,15,1.25
7656,5,1.25
7657,0,1.25
7658,20,1.25
7659,15,1.25
7660,5,1.25
7661,0,1.25
7662,20,1.25
7663,15,1.25
7664,5,1.25
7665,0,1.25
7666,20,1.25
7667,15,1.25
7668,5,1.25
7669,0,1.25
7670,20,1.25
7671,15,1.25
7672,5,1.25
7673,0,1.25
7674,20,1.25
7675,15,1.25
7676,5,1.25
7677,0,1.25
7678,20,1.25
7679,15,1.25
7680,5,1.25
7681,0,1.25
7682,20,1.25
7683,15,1.25
7684,5,1.25
7685,0,1.25
7686,20,1.25
7687,15,1.25
7688,5,1.25
7689,0,1.25
7690,20,1.25
7691,15,1.25
7692,5,1.25
7693,0,1.25
7694,20,1.25
7695,15,1.25
7696,5,1.25
7697,0,1.25
7698,20,1.25
7699,15,1.25
7700,5,1.25
7701,0,1.25
7702,20,1.25
7703,15,1.25
7704,5,1.25
7705,0,1.25
7706,20,1.25
7707,15,1.25
7708,5,1.25
7709,0,1.25
7710,20,1.25
7711,15,1.25
7712,5,1.25
7713,0,1.25
7714,20,1.25
7715,15,1.25
7716,5,1.25
7717,0,1.25
7718,20,1.25
7719,15,1.25
7720,5,1.25
7721,0,1.25
7722,20,1.25
7723,15,1.25
7724,5,1.25
7725,0,1.25
7726,20,1.25
7727,15,1.25
7728,5,1.25
7729,0,1.25
7730,20,1.25
7731,15,1.25
7732,5,1.25
7733,0,1.25
7734,20,1.25
7735,15,1.25
7736,5,1.25
7737,0,1.25
7738,20,1.25
7739,15,1.25
7740,5,1.25
7741,0,1.25
7742,20,1.25
7743,15,1.25
7744,5,1.25
7745,0,1.25
7746,20,1.25
7747,15,1.25
7748,5,1.25
7749,0,1.25
7750,20,1.25
7751,15,1.25
7752,5,1.25
7753,0,1.25
7754,20,1.25
7755,15,1.25
7756,5,1.25
7757,0,1.25
7758,20,1.25
7759,15,1.25
7760,5,1.25
7761,0,1.25
7762,20,1.25
7763,15,1.25
7764,5,1.25
7765,0,1.25
7766,20,1.25
7767,15,1.25
7768,5,1.25
7769,0,1.25
7770,20,1.25
7771,15,1.25
7772,5,1.25
7773,0,1.25
7774,20,1.25
7775,15,1.25
7776,5,1.25
7777,0,1.25
7778,20,1.25
7779,15,1.25
7780,5,1.25
7781,0,1.25
7782,20,1.25
7783,15,1.25
7784,5,1.25
7785,0,1.25
7786,20,1.25
7787,15,1.25
7788,5,1.25
7789,0,1.25
7790,20,1.25
7791,15,1.25
7792,5,1.25
7793,0,1.25
7794,20,1.25
7795,15,1.25
7796,5,1.25
7797,0,1.25
7798,20,1.25
7799,15,1.25
7800,5,1.25
7801,0,1.25
7802,20,1.25
7803,15,1.25
7804,5,1.25
7805,0,1.25
7806,20,1.25
7807,15,1.25
7808,5,1.25
7809,0,1.25
7810,20,1.25
7811,15,1.25
7812,5,1.25
7813,0,1.25
7814,20,1.25
7815,15,1.25
7816,5,1.25
7817,0,1.25
7818,20,1.25
7819,15,1.25
7820,5,1.25
7821,0,1.25
7822,20,1.25
7823,15,1.25
7824,5,1.25
7825,0,1.25
7826,20,1.25
7827,15,1.25
7828,5,1.25
7829,0,1.25
7830,20,1.25
7831,15,1.25
7832,5,1.25
7833,0,1.25
7834,20,1.25
7835,15,1.25
7836,5,1.25
7837,0,1.25
7838,20,1.25
7839,15,1.25
7840,5,1.25
7841,0,1.25
7842,20,1.25
7843,15,1.25
7844,5,1.25
7845,0,1.25
7846,20,1.25
7847,15,1.25
7848,5,1.25
7849,0,1.25
7850,20,1.25
7851,15,1.25
7852,5,1.25
7853,0,1.25
7854,20,1.25
7855,15,1.25
7856,5,1.25
7857,0,1.25
7858,20,1.25
7859,15,1.25
7860,5,1.25
7861,0,1.25
7862,20,1.25
7863,15,1.25
7864,5,1.25
7865,0,1.25
7866,20,1.25
7867,15,1.25
7868,5,1.25
7869,0,1.25
7870,20,1.25
7871,15,1.25
7872,5,1.25
7873,0,1.25
7874,20,1.25
7875,15,1.25
7876,5,1.25
7877,0,1.25
7878,20,1.25
7879,15,1.25
